CelebrityName,Season,Week,RuleType,JudgeScore,JudgeScore_Normalization,Possible_Audience_Vote_Range,Predicted_Audience_Percent,Predicted_Audience_Rank,Loss_Total,Loss_Constraint,Loss_Smooth,Loss_Corr,Loss_Reg,Loss_Diversity,Status,Config_alpha_constraint,Config_beta_smooth,Config_gamma_corr,Config_delta_reg,Config_epsilon_diversity,Config_steps,Config_lr,Config_temperature,Config_rank_tau,Config_reg_type,Config_normal_sigma_factor,Config_longtail_alpha,Config_longtail_shift,Config_constraint_margin,Config_diversity_sigma
Cody Rigsby,30,4,Rank,29.0,8,1-13,,,,,,,,,Safe,80.0,2.0,1.0,0.6,0.2,700,0.06,1.0,0.45,longtail,0.28,1.5,0.8,0.0,0.03
Melanie C,30,4,Rank,33.0,4,1-13,,,,,,,,,Safe,80.0,2.0,1.0,0.6,0.2,700,0.06,1.0,0.45,longtail,0.28,1.5,0.8,0.0,0.03
Jimmie Allen,30,4,Rank,32.5,5,1-13,,,,,,,,,Safe,80.0,2.0,1.0,0.6,0.2,700,0.06,1.0,0.45,longtail,0.28,1.5,0.8,0.0,0.03
Olivia Jade,30,4,Rank,35.0,2,1-13,,,,,,,,,Safe,80.0,2.0,1.0,0.6,0.2,700,0.06,1.0,0.45,longtail,0.28,1.5,0.8,0.0,0.03
JoJo Siwa,30,4,Rank,35.0,2,1-13,,,,,,,,,Safe,80.0,2.0,1.0,0.6,0.2,700,0.06,1.0,0.45,longtail,0.28,1.5,0.8,0.0,0.03
Kenya Moore,30,4,Rank,29.5,7,1-13,,,,,,,,,Safe,80.0,2.0,1.0,0.6,0.2,700,0.06,1.0,0.45,longtail,0.28,1.5,0.8,0.0,0.03
Amanda Kloots,30,4,Rank,34.0,3,1-13,,,,,,,,,Safe,80.0,2.0,1.0,0.6,0.2,700,0.06,1.0,0.45,longtail,0.28,1.5,0.8,0.0,0.03
Melora Hardin,30,5,Rank,36.0,3,1-10,,,,,,,,,Safe,80.0,2.0,1.0,0.6,0.2,700,0.06,1.0,0.45,longtail,0.28,1.5,0.8,0.0,0.03
"Mike ""The Miz"" Mizanin",30,5,Rank,32.0,5,1-5,,,,,,,,,Safe,80.0,2.0,1.0,0.6,0.2,700,0.06,1.0,0.45,longtail,0.28,1.5,0.8,0.0,0.03
Suni Lee,30,5,Rank,36.0,3,1-10,,,,,,,,,Safe,80.0,2.0,1.0,0.6,0.2,700,0.06,1.0,0.45,longtail,0.28,1.5,0.8,0.0,0.03
Iman Shumpert,30,5,Rank,28.0,6,1-3,,,,,,,,,Safe,80.0,2.0,1.0,0.6,0.2,700,0.06,1.0,0.45,longtail,0.28,1.5,0.8,0.0,0.03
Cody Rigsby,30,5,Rank,32.0,5,1-5,,,,,,,,,Safe,80.0,2.0,1.0,0.6,0.2,700,0.06,1.0,0.45,longtail,0.28,1.5,0.8,0.0,0.03
Melanie C,30,5,Rank,36.0,3,9-11,,,,,,,,,Eliminated (Place 11),80.0,2.0,1.0,0.6,0.2,700,0.06,1.0,0.45,longtail,0.28,1.5,0.8,0.0,0.03
Jimmie Allen,30,5,Rank,34.0,4,1-6,,,,,,,,,Safe,80.0,2.0,1.0,0.6,0.2,700,0.06,1.0,0.45,longtail,0.28,1.5,0.8,0.0,0.03
Olivia Jade,30,5,Rank,36.0,3,1-10,,,,,,,,,Safe,80.0,2.0,1.0,0.6,0.2,700,0.06,1.0,0.45,longtail,0.28,1.5,0.8,0.0,0.03
JoJo Siwa,30,5,Rank,40.0,1,1-11,,,,,,,,,Safe,80.0,2.0,1.0,0.6,0.2,700,0.06,1.0,0.45,longtail,0.28,1.5,0.8,0.0,0.03
Kenya Moore,30,5,Rank,36.0,3,1-10,,,,,,,,,Safe,80.0,2.0,1.0,0.6,0.2,700,0.06,1.0,0.45,longtail,0.28,1.5,0.8,0.0,0.03
Amanda Kloots,30,5,Rank,39.0,2,1-11,,,,,,,,,Safe,80.0,2.0,1.0,0.6,0.2,700,0.06,1.0,0.45,longtail,0.28,1.5,0.8,0.0,0.03
Melora Hardin,30,6,Rank,34.0,4,1-10,,,,,,,,,Safe,80.0,2.0,1.0,0.6,0.2,700,0.06,1.0,0.45,longtail,0.28,1.5,0.8,0.0,0.03
"Mike ""The Miz"" Mizanin",30,6,Rank,34.0,4,1-10,,,,,,,,,Safe,80.0,2.0,1.0,0.6,0.2,700,0.06,1.0,0.45,longtail,0.28,1.5,0.8,0.0,0.03
Suni Lee,30,6,Rank,36.0,3,1-10,,,,,,,,,Safe,80.0,2.0,1.0,0.6,0.2,700,0.06,1.0,0.45,longtail,0.28,1.5,0.8,0.0,0.03
Iman Shumpert,30,6,Rank,40.0,1,1-10,,,,,,,,,Safe,80.0,2.0,1.0,0.6,0.2,700,0.06,1.0,0.45,longtail,0.28,1.5,0.8,0.0,0.03
Cody Rigsby,30,6,Rank,36.0,3,1-10,,,,,,,,,Safe,80.0,2.0,1.0,0.6,0.2,700,0.06,1.0,0.45,longtail,0.28,1.5,0.8,0.0,0.03
Jimmie Allen,30,6,Rank,38.0,2,1-10,,,,,,,,,Safe,80.0,2.0,1.0,0.6,0.2,700,0.06,1.0,0.45,longtail,0.28,1.5,0.8,0.0,0.03
Olivia Jade,30,6,Rank,36.0,3,1-10,,,,,,,,,Safe,80.0,2.0,1.0,0.6,0.2,700,0.06,1.0,0.45,longtail,0.28,1.5,0.8,0.0,0.03
JoJo Siwa,30,6,Rank,40.0,1,1-10,,,,,,,,,Safe,80.0,2.0,1.0,0.6,0.2,700,0.06,1.0,0.45,longtail,0.28,1.5,0.8,0.0,0.03
Kenya Moore,30,6,Rank,32.0,5,1-10,,,,,,,,,Eliminated (Place 10),80.0,2.0,1.0,0.6,0.2,700,0.06,1.0,0.45,longtail,0.28,1.5,0.8,0.0,0.03
Amanda Kloots,30,6,Rank,38.0,2,1-10,,,,,,,,,Safe,80.0,2.0,1.0,0.6,0.2,700,0.06,1.0,0.45,longtail,0.28,1.5,0.8,0.0,0.03
Melora Hardin,30,7,Rank,38.0,3,1-9,,,,,,,,,Safe,80.0,2.0,1.0,0.6,0.2,700,0.06,1.0,0.45,longtail,0.28,1.5,0.8,0.0,0.03
"Mike ""The Miz"" Mizanin",30,7,Rank,32.0,6,1-9,,,,,,,,,Eliminated (Place 9),80.0,2.0,1.0,0.6,0.2,700,0.06,1.0,0.45,longtail,0.28,1.5,0.8,0.0,0.03
Suni Lee,30,7,Rank,34.0,5,1-9,,,,,,,,,Safe,80.0,2.0,1.0,0.6,0.2,700,0.06,1.0,0.45,longtail,0.28,1.5,0.8,0.0,0.03
Iman Shumpert,30,7,Rank,34.0,5,1-9,,,,,,,,,Safe,80.0,2.0,1.0,0.6,0.2,700,0.06,1.0,0.45,longtail,0.28,1.5,0.8,0.0,0.03
Cody Rigsby,30,7,Rank,36.0,4,1-9,,,,,,,,,Safe,80.0,2.0,1.0,0.6,0.2,700,0.06,1.0,0.45,longtail,0.28,1.5,0.8,0.0,0.03
Jimmie Allen,30,7,Rank,38.0,3,1-9,,,,,,,,,Safe,80.0,2.0,1.0,0.6,0.2,700,0.06,1.0,0.45,longtail,0.28,1.5,0.8,0.0,0.03
Olivia Jade,30,7,Rank,42.0,1,1-9,,,,,,,,,Safe,80.0,2.0,1.0,0.6,0.2,700,0.06,1.0,0.45,longtail,0.28,1.5,0.8,0.0,0.03
JoJo Siwa,30,7,Rank,39.0,2,1-9,,,,,,,,,Safe,80.0,2.0,1.0,0.6,0.2,700,0.06,1.0,0.45,longtail,0.28,1.5,0.8,0.0,0.03
Amanda Kloots,30,7,Rank,34.0,5,1-9,,,,,,,,,Safe,80.0,2.0,1.0,0.6,0.2,700,0.06,1.0,0.45,longtail,0.28,1.5,0.8,0.0,0.03
Melora Hardin,30,8,Rank,42.0,1,1-8,,,,,,,,,Safe,80.0,2.0,1.0,0.6,0.2,700,0.06,1.0,0.45,longtail,0.28,1.5,0.8,0.0,0.03
Suni Lee,30,8,Rank,42.0,1,1-8,,,,,,,,,Safe,80.0,2.0,1.0,0.6,0.2,700,0.06,1.0,0.45,longtail,0.28,1.5,0.8,0.0,0.03
Iman Shumpert,30,8,Rank,35.0,5,1-7,,,,,,,,,Safe,80.0,2.0,1.0,0.6,0.2,700,0.06,1.0,0.45,longtail,0.28,1.5,0.8,0.0,0.03
Cody Rigsby,30,8,Rank,38.0,3,1-8,,,,,,,,,Safe,80.0,2.0,1.0,0.6,0.2,700,0.06,1.0,0.45,longtail,0.28,1.5,0.8,0.0,0.03
Jimmie Allen,30,8,Rank,32.0,6,1-8,,,,,,,,,Eliminated (Place 7),80.0,2.0,1.0,0.6,0.2,700,0.06,1.0,0.45,longtail,0.28,1.5,0.8,0.0,0.03
Olivia Jade,30,8,Rank,36.0,4,2-8,,,,,,,,,Eliminated (Place 8),80.0,2.0,1.0,0.6,0.2,700,0.06,1.0,0.45,longtail,0.28,1.5,0.8,0.0,0.03
JoJo Siwa,30,8,Rank,41.0,2,1-8,,,,,,,,,Safe,80.0,2.0,1.0,0.6,0.2,700,0.06,1.0,0.45,longtail,0.28,1.5,0.8,0.0,0.03
Amanda Kloots,30,8,Rank,42.0,1,1-8,,,,,,,,,Safe,80.0,2.0,1.0,0.6,0.2,700,0.06,1.0,0.45,longtail,0.28,1.5,0.8,0.0,0.03
Melora Hardin,30,9,Rank,36.0,4,2-6,,,,,,,,,Eliminated (Place 6),80.0,2.0,1.0,0.6,0.2,700,0.06,1.0,0.45,longtail,0.28,1.5,0.8,0.0,0.03
Suni Lee,30,9,Rank,37.5,3,4-6,,,,,,,,,Eliminated (Place 5),80.0,2.0,1.0,0.6,0.2,700,0.06,1.0,0.45,longtail,0.28,1.5,0.8,0.0,0.03
Iman Shumpert,30,9,Rank,37.5,3,1-5,,,,,,,,,Safe,80.0,2.0,1.0,0.6,0.2,700,0.06,1.0,0.45,longtail,0.28,1.5,0.8,0.0,0.03
Cody Rigsby,30,9,Rank,35.5,5,1-3,,,,,,,,,Safe,80.0,2.0,1.0,0.6,0.2,700,0.06,1.0,0.45,longtail,0.28,1.5,0.8,0.0,0.03
JoJo Siwa,30,9,Rank,40.0,1,1-6,,,,,,,,,Safe,80.0,2.0,1.0,0.6,0.2,700,0.06,1.0,0.45,longtail,0.28,1.5,0.8,0.0,0.03
Amanda Kloots,30,9,Rank,39.5,2,1-6,,,,,,,,,Safe,80.0,2.0,1.0,0.6,0.2,700,0.06,1.0,0.45,longtail,0.28,1.5,0.8,0.0,0.03
Iman Shumpert,30,10,Rank,40.0,1,1-3,,,,,,,,,Safe,80.0,2.0,1.0,0.6,0.2,700,0.06,1.0,0.45,longtail,0.28,1.5,0.8,0.0,0.03
Cody Rigsby,30,10,Rank,38.0,3,1-4,,,,,,,,,Eliminated (Place 3),80.0,2.0,1.0,0.6,0.2,700,0.06,1.0,0.45,longtail,0.28,1.5,0.8,0.0,0.03
JoJo Siwa,30,10,Rank,40.0,1,2-4,,,,,,,,,Eliminated (Place 2),80.0,2.0,1.0,0.6,0.2,700,0.06,1.0,0.45,longtail,0.28,1.5,0.8,0.0,0.03
Amanda Kloots,30,10,Rank,39.0,2,1-4,,,,,,,,,Eliminated (Place 4),80.0,2.0,1.0,0.6,0.2,700,0.06,1.0,0.45,longtail,0.28,1.5,0.8,0.0,0.03
Jason Lewis,31,1,Rank,18.0,10,2-16,,,,,,,,,Eliminated (Place 16),80.0,2.0,1.0,0.6,0.2,700,0.06,1.0,0.45,longtail,0.28,1.5,0.8,0.0,0.03
Cheryl Ladd,31,1,Rank,21.0,8,1-16,,,,,,,,,Safe,80.0,2.0,1.0,0.6,0.2,700,0.06,1.0,0.45,longtail,0.28,1.5,0.8,0.0,0.03
Selma Blair,31,1,Rank,28.0,3,1-16,,,,,,,,,Withdrew,80.0,2.0,1.0,0.6,0.2,700,0.06,1.0,0.45,longtail,0.28,1.5,0.8,0.0,0.03
Joseph Baena,31,1,Rank,23.0,7,1-16,,,,,,,,,Safe,80.0,2.0,1.0,0.6,0.2,700,0.06,1.0,0.45,longtail,0.28,1.5,0.8,0.0,0.03
Trevor Donovan,31,1,Rank,21.0,8,1-16,,,,,,,,,Safe,80.0,2.0,1.0,0.6,0.2,700,0.06,1.0,0.45,longtail,0.28,1.5,0.8,0.0,0.03
Daniel Durant,31,1,Rank,27.0,4,1-16,,,,,,,,,Safe,80.0,2.0,1.0,0.6,0.2,700,0.06,1.0,0.45,longtail,0.28,1.5,0.8,0.0,0.03
Wayne Brady,31,1,Rank,29.0,2,1-16,,,,,,,,,Safe,80.0,2.0,1.0,0.6,0.2,700,0.06,1.0,0.45,longtail,0.28,1.5,0.8,0.0,0.03
Sam Champion,31,1,Rank,20.0,9,1-16,,,,,,,,,Safe,80.0,2.0,1.0,0.6,0.2,700,0.06,1.0,0.45,longtail,0.28,1.5,0.8,0.0,0.03
Jessie James Decker,31,1,Rank,20.0,9,1-16,,,,,,,,,Safe,80.0,2.0,1.0,0.6,0.2,700,0.06,1.0,0.45,longtail,0.28,1.5,0.8,0.0,0.03
Jordin Sparks,31,1,Rank,26.0,5,1-16,,,,,,,,,Safe,80.0,2.0,1.0,0.6,0.2,700,0.06,1.0,0.45,longtail,0.28,1.5,0.8,0.0,0.03
Heidi D'Amelio,31,1,Rank,24.0,6,1-16,,,,,,,,,Safe,80.0,2.0,1.0,0.6,0.2,700,0.06,1.0,0.45,longtail,0.28,1.5,0.8,0.0,0.03
Charli D'Amelio,31,1,Rank,32.0,1,1-16,,,,,,,,,Safe,80.0,2.0,1.0,0.6,0.2,700,0.06,1.0,0.45,longtail,0.28,1.5,0.8,0.0,0.03
Teresa Giudice,31,1,Rank,20.0,9,1-16,,,,,,,,,Safe,80.0,2.0,1.0,0.6,0.2,700,0.06,1.0,0.45,longtail,0.28,1.5,0.8,0.0,0.03
Vinny Guadagnino,31,1,Rank,17.0,11,1-15,,,,,,,,,Safe,80.0,2.0,1.0,0.6,0.2,700,0.06,1.0,0.45,longtail,0.28,1.5,0.8,0.0,0.03
Shangela,31,1,Rank,28.0,3,1-16,,,,,,,,,Safe,80.0,2.0,1.0,0.6,0.2,700,0.06,1.0,0.45,longtail,0.28,1.5,0.8,0.0,0.03
Gabby Windey,31,1,Rank,28.0,3,1-16,,,,,,,,,Safe,80.0,2.0,1.0,0.6,0.2,700,0.06,1.0,0.45,longtail,0.28,1.5,0.8,0.0,0.03
Cheryl Ladd,31,2,Rank,21.0,10,1-14,,,,,,,,,Safe,80.0,2.0,1.0,0.6,0.2,700,0.06,1.0,0.45,longtail,0.28,1.5,0.8,0.0,0.03
Selma Blair,31,2,Rank,28.0,4,1-15,,,,,,,,,Withdrew,80.0,2.0,1.0,0.6,0.2,700,0.06,1.0,0.45,longtail,0.28,1.5,0.8,0.0,0.03
Joseph Baena,31,2,Rank,24.0,8,1-15,,,,,,,,,Safe,80.0,2.0,1.0,0.6,0.2,700,0.06,1.0,0.45,longtail,0.28,1.5,0.8,0.0,0.03
Trevor Donovan,31,2,Rank,30.0,2,1-15,,,,,,,,,Safe,80.0,2.0,1.0,0.6,0.2,700,0.06,1.0,0.45,longtail,0.28,1.5,0.8,0.0,0.03
Daniel Durant,31,2,Rank,29.0,3,1-15,,,,,,,,,Safe,80.0,2.0,1.0,0.6,0.2,700,0.06,1.0,0.45,longtail,0.28,1.5,0.8,0.0,0.03
Wayne Brady,31,2,Rank,32.0,1,1-15,,,,,,,,,Safe,80.0,2.0,1.0,0.6,0.2,700,0.06,1.0,0.45,longtail,0.28,1.5,0.8,0.0,0.03
Sam Champion,31,2,Rank,26.0,6,1-15,,,,,,,,,Safe,80.0,2.0,1.0,0.6,0.2,700,0.06,1.0,0.45,longtail,0.28,1.5,0.8,0.0,0.03
Jessie James Decker,31,2,Rank,25.0,7,1-15,,,,,,,,,Safe,80.0,2.0,1.0,0.6,0.2,700,0.06,1.0,0.45,longtail,0.28,1.5,0.8,0.0,0.03
Jordin Sparks,31,2,Rank,27.0,5,1-15,,,,,,,,,Safe,80.0,2.0,1.0,0.6,0.2,700,0.06,1.0,0.45,longtail,0.28,1.5,0.8,0.0,0.03
Heidi D'Amelio,31,2,Rank,28.0,4,1-15,,,,,,,,,Safe,80.0,2.0,1.0,0.6,0.2,700,0.06,1.0,0.45,longtail,0.28,1.5,0.8,0.0,0.03
Charli D'Amelio,31,2,Rank,32.0,1,1-15,,,,,,,,,Safe,80.0,2.0,1.0,0.6,0.2,700,0.06,1.0,0.45,longtail,0.28,1.5,0.8,0.0,0.03
Teresa Giudice,31,2,Rank,23.0,9,2-15,,,,,,,,,Eliminated (Place 15),80.0,2.0,1.0,0.6,0.2,700,0.06,1.0,0.45,longtail,0.28,1.5,0.8,0.0,0.03
Vinny Guadagnino,31,2,Rank,27.0,5,1-15,,,,,,,,,Safe,80.0,2.0,1.0,0.6,0.2,700,0.06,1.0,0.45,longtail,0.28,1.5,0.8,0.0,0.03
Shangela,31,2,Rank,28.0,4,1-15,,,,,,,,,Safe,80.0,2.0,1.0,0.6,0.2,700,0.06,1.0,0.45,longtail,0.28,1.5,0.8,0.0,0.03
Gabby Windey,31,2,Rank,32.0,1,1-15,,,,,,,,,Safe,80.0,2.0,1.0,0.6,0.2,700,0.06,1.0,0.45,longtail,0.28,1.5,0.8,0.0,0.03
Cheryl Ladd,31,3,Rank,24.0,10,2-14,,,,,,,,,Eliminated (Place 14),80.0,2.0,1.0,0.6,0.2,700,0.06,1.0,0.45,longtail,0.28,1.5,0.8,0.0,0.03
Selma Blair,31,3,Rank,28.0,6,1-14,,,,,,,,,Withdrew,80.0,2.0,1.0,0.6,0.2,700,0.06,1.0,0.45,longtail,0.28,1.5,0.8,0.0,0.03
Joseph Baena,31,3,Rank,29.0,5,1-14,,,,,,,,,Safe,80.0,2.0,1.0,0.6,0.2,700,0.06,1.0,0.45,longtail,0.28,1.5,0.8,0.0,0.03
Trevor Donovan,31,3,Rank,27.0,7,1-14,,,,,,,,,Safe,80.0,2.0,1.0,0.6,0.2,700,0.06,1.0,0.45,longtail,0.28,1.5,0.8,0.0,0.03
Daniel Durant,31,3,Rank,31.0,3,1-14,,,,,,,,,Safe,80.0,2.0,1.0,0.6,0.2,700,0.06,1.0,0.45,longtail,0.28,1.5,0.8,0.0,0.03
Wayne Brady,31,3,Rank,33.0,1,1-14,,,,,,,,,Safe,80.0,2.0,1.0,0.6,0.2,700,0.06,1.0,0.45,longtail,0.28,1.5,0.8,0.0,0.03
Sam Champion,31,3,Rank,25.0,9,1-14,,,,,,,,,Safe,80.0,2.0,1.0,0.6,0.2,700,0.06,1.0,0.45,longtail,0.28,1.5,0.8,0.0,0.03
Jessie James Decker,31,3,Rank,26.0,8,1-14,,,,,,,,,Safe,80.0,2.0,1.0,0.6,0.2,700,0.06,1.0,0.45,longtail,0.28,1.5,0.8,0.0,0.03
Jordin Sparks,31,3,Rank,29.0,5,1-14,,,,,,,,,Safe,80.0,2.0,1.0,0.6,0.2,700,0.06,1.0,0.45,longtail,0.28,1.5,0.8,0.0,0.03
Heidi D'Amelio,31,3,Rank,32.0,2,1-14,,,,,,,,,Safe,80.0,2.0,1.0,0.6,0.2,700,0.06,1.0,0.45,longtail,0.28,1.5,0.8,0.0,0.03
Charli D'Amelio,31,3,Rank,33.0,1,1-14,,,,,,,,,Safe,80.0,2.0,1.0,0.6,0.2,700,0.06,1.0,0.45,longtail,0.28,1.5,0.8,0.0,0.03
Vinny Guadagnino,31,3,Rank,23.0,11,1-13,,,,,,,,,Safe,80.0,2.0,1.0,0.6,0.2,700,0.06,1.0,0.45,longtail,0.28,1.5,0.8,0.0,0.03
Shangela,31,3,Rank,30.0,4,1-14,,,,,,,,,Safe,80.0,2.0,1.0,0.6,0.2,700,0.06,1.0,0.45,longtail,0.28,1.5,0.8,0.0,0.03
Gabby Windey,31,3,Rank,33.0,1,1-14,,,,,,,,,Safe,80.0,2.0,1.0,0.6,0.2,700,0.06,1.0,0.45,longtail,0.28,1.5,0.8,0.0,0.03
Selma Blair,31,4,Rank,32.0,3,1-13,,,,,,,,,Withdrew,80.0,2.0,1.0,0.6,0.2,700,0.06,1.0,0.45,longtail,0.28,1.5,0.8,0.0,0.03
Joseph Baena,31,4,Rank,28.0,6,1-13,,,,,,,,,Safe,80.0,2.0,1.0,0.6,0.2,700,0.06,1.0,0.45,longtail,0.28,1.5,0.8,0.0,0.03
Trevor Donovan,31,4,Rank,28.0,6,1-13,,,,,,,,,Safe,80.0,2.0,1.0,0.6,0.2,700,0.06,1.0,0.45,longtail,0.28,1.5,0.8,0.0,0.03
Daniel Durant,31,4,Rank,29.0,5,1-13,,,,,,,,,Safe,80.0,2.0,1.0,0.6,0.2,700,0.06,1.0,0.45,longtail,0.28,1.5,0.8,0.0,0.03
Wayne Brady,31,4,Rank,36.0,1,1-13,,,,,,,,,Safe,80.0,2.0,1.0,0.6,0.2,700,0.06,1.0,0.45,longtail,0.28,1.5,0.8,0.0,0.03
Sam Champion,31,4,Rank,25.0,7,1-13,,,,,,,,,Eliminated (Place 13),80.0,2.0,1.0,0.6,0.2,700,0.06,1.0,0.45,longtail,0.28,1.5,0.8,0.0,0.03
Jessie James Decker,31,4,Rank,31.0,4,1-13,,,,,,,,,Safe,80.0,2.0,1.0,0.6,0.2,700,0.06,1.0,0.45,longtail,0.28,1.5,0.8,0.0,0.03
Jordin Sparks,31,4,Rank,34.0,2,1-13,,,,,,,,,Safe,80.0,2.0,1.0,0.6,0.2,700,0.06,1.0,0.45,longtail,0.28,1.5,0.8,0.0,0.03
Heidi D'Amelio,31,4,Rank,34.0,2,1-13,,,,,,,,,Safe,80.0,2.0,1.0,0.6,0.2,700,0.06,1.0,0.45,longtail,0.28,1.5,0.8,0.0,0.03
Charli D'Amelio,31,4,Rank,36.0,1,1-13,,,,,,,,,Safe,80.0,2.0,1.0,0.6,0.2,700,0.06,1.0,0.45,longtail,0.28,1.5,0.8,0.0,0.03
Vinny Guadagnino,31,4,Rank,29.0,5,1-13,,,,,,,,,Safe,80.0,2.0,1.0,0.6,0.2,700,0.06,1.0,0.45,longtail,0.28,1.5,0.8,0.0,0.03
Shangela,31,4,Rank,32.0,3,1-13,,,,,,,,,Safe,80.0,2.0,1.0,0.6,0.2,700,0.06,1.0,0.45,longtail,0.28,1.5,0.8,0.0,0.03
Gabby Windey,31,4,Rank,36.0,1,1-13,,,,,,,,,Safe,80.0,2.0,1.0,0.6,0.2,700,0.06,1.0,0.45,longtail,0.28,1.5,0.8,0.0,0.03
Selma Blair,31,5,Rank,40.0,3,1-12,,,,,,,,,Withdrew,80.0,2.0,1.0,0.6,0.2,700,0.06,1.0,0.45,longtail,0.28,1.5,0.8,0.0,0.03
Joseph Baena,31,5,Rank,35.0,8,3-12,,,,,,,,,Eliminated (Place 11),80.0,2.0,1.0,0.6,0.2,700,0.06,1.0,0.45,longtail,0.28,1.5,0.8,0.0,0.03
Trevor Donovan,31,5,Rank,36.0,6,1-12,,,,,,,,,Safe,80.0,2.0,1.0,0.6,0.2,700,0.06,1.0,0.45,longtail,0.28,1.5,0.8,0.0,0.03
Daniel Durant,31,5,Rank,33.5,9,1-11,,,,,,,,,Safe,80.0,2.0,1.0,0.6,0.2,700,0.06,1.0,0.45,longtail,0.28,1.5,0.8,0.0,0.03
Wayne Brady,31,5,Rank,41.0,2,1-12,,,,,,,,,Safe,80.0,2.0,1.0,0.6,0.2,700,0.06,1.0,0.45,longtail,0.28,1.5,0.8,0.0,0.03
Jessie James Decker,31,5,Rank,36.0,6,1-12,,,,,,,,,Safe,80.0,2.0,1.0,0.6,0.2,700,0.06,1.0,0.45,longtail,0.28,1.5,0.8,0.0,0.03
Jordin Sparks,31,5,Rank,35.5,7,1-12,,,,,,,,,Safe,80.0,2.0,1.0,0.6,0.2,700,0.06,1.0,0.45,longtail,0.28,1.5,0.8,0.0,0.03
Heidi D'Amelio,31,5,Rank,39.0,4,1-12,,,,,,,,,Safe,80.0,2.0,1.0,0.6,0.2,700,0.06,1.0,0.45,longtail,0.28,1.5,0.8,0.0,0.03
Charli D'Amelio,31,5,Rank,42.0,1,1-12,,,,,,,,,Safe,80.0,2.0,1.0,0.6,0.2,700,0.06,1.0,0.45,longtail,0.28,1.5,0.8,0.0,0.03
Vinny Guadagnino,31,5,Rank,31.0,10,1-10,,,,,,,,,Safe,80.0,2.0,1.0,0.6,0.2,700,0.06,1.0,0.45,longtail,0.28,1.5,0.8,0.0,0.03
Shangela,31,5,Rank,38.5,5,1-12,,,,,,,,,Safe,80.0,2.0,1.0,0.6,0.2,700,0.06,1.0,0.45,longtail,0.28,1.5,0.8,0.0,0.03
Gabby Windey,31,5,Rank,41.0,2,1-12,,,,,,,,,Safe,80.0,2.0,1.0,0.6,0.2,700,0.06,1.0,0.45,longtail,0.28,1.5,0.8,0.0,0.03
Trevor Donovan,31,6,Rank,34.0,4,1-10,,,,,,,,,Safe,80.0,2.0,1.0,0.6,0.2,700,0.06,1.0,0.45,longtail,0.28,1.5,0.8,0.0,0.03
Daniel Durant,31,6,Rank,34.0,4,1-10,,,,,,,,,Safe,80.0,2.0,1.0,0.6,0.2,700,0.06,1.0,0.45,longtail,0.28,1.5,0.8,0.0,0.03
Wayne Brady,31,6,Rank,34.0,4,1-10,,,,,,,,,Safe,80.0,2.0,1.0,0.6,0.2,700,0.06,1.0,0.45,longtail,0.28,1.5,0.8,0.0,0.03
Jessie James Decker,31,6,Rank,32.0,5,2-10,,,,,,,,,Eliminated (Place 10),80.0,2.0,1.0,0.6,0.2,700,0.06,1.0,0.45,longtail,0.28,1.5,0.8,0.0,0.03
Jordin Sparks,31,6,Rank,34.0,4,1-10,,,,,,,,,Safe,80.0,2.0,1.0,0.6,0.2,700,0.06,1.0,0.45,longtail,0.28,1.5,0.8,0.0,0.03
Heidi D'Amelio,31,6,Rank,36.0,3,1-10,,,,,,,,,Safe,80.0,2.0,1.0,0.6,0.2,700,0.06,1.0,0.45,longtail,0.28,1.5,0.8,0.0,0.03
Charli D'Amelio,31,6,Rank,40.0,1,1-10,,,,,,,,,Safe,80.0,2.0,1.0,0.6,0.2,700,0.06,1.0,0.45,longtail,0.28,1.5,0.8,0.0,0.03
Vinny Guadagnino,31,6,Rank,28.0,6,1-9,,,,,,,,,Safe,80.0,2.0,1.0,0.6,0.2,700,0.06,1.0,0.45,longtail,0.28,1.5,0.8,0.0,0.03
Shangela,31,6,Rank,36.0,3,1-10,,,,,,,,,Safe,80.0,2.0,1.0,0.6,0.2,700,0.06,1.0,0.45,longtail,0.28,1.5,0.8,0.0,0.03
Gabby Windey,31,6,Rank,37.0,2,1-10,,,,,,,,,Safe,80.0,2.0,1.0,0.6,0.2,700,0.06,1.0,0.45,longtail,0.28,1.5,0.8,0.0,0.03
Trevor Donovan,31,7,Rank,39.0,1,1-9,,,,,,,,,Safe,80.0,2.0,1.0,0.6,0.2,700,0.06,1.0,0.45,longtail,0.28,1.5,0.8,0.0,0.03
Daniel Durant,31,7,Rank,36.5,3,1-9,,,,,,,,,Safe,80.0,2.0,1.0,0.6,0.2,700,0.06,1.0,0.45,longtail,0.28,1.5,0.8,0.0,0.03
Wayne Brady,31,7,Rank,38.0,2,1-9,,,,,,,,,Safe,80.0,2.0,1.0,0.6,0.2,700,0.06,1.0,0.45,longtail,0.28,1.5,0.8,0.0,0.03
Jordin Sparks,31,7,Rank,34.5,6,2-9,,,,,,,,,Eliminated (Place 9),80.0,2.0,1.0,0.6,0.2,700,0.06,1.0,0.45,longtail,0.28,1.5,0.8,0.0,0.03
Heidi D'Amelio,31,7,Rank,35.0,5,1-9,,,,,,,,,Safe,80.0,2.0,1.0,0.6,0.2,700,0.06,1.0,0.45,longtail,0.28,1.5,0.8,0.0,0.03
